papel,segmento,cotacao,ffo_yield,dividend_yield,p_sobre_vp,valor_de_mercado,liquidez,qtd_de_imoveis,preco_do_m2,aluguel_por_m2,cap_rate,vacancia_media
GTLG11,Logística,95.56,0.0883,0.0919,105.0,685452000.0,5705.0,5.0,4086.95,30921.0,0.0757,0.0305
GTWR11,Lajes Corporativas,83.78,0.1114,0.10339999999999999,88.0,1005360000.0,1093240.0,3.0,11140.4,1331.53,0.1195,0.0
GURB11,Híbrido,104.0,-0.015700000000000002,0.0147,94.0,118057000.0,1224650.0,2.0,20527.8,3027.88,0.1475,0.09699999999999999
GWIR11,Shoppings,175.99,0.027999999999999997,0.0,74.0,67231200.0,0.0,0.0,0.0,0.0,0.0421,0.0
HAAA11,Lajes Corporativas,64.0,0.0909,0.08869999999999999,79.0,221120000.0,1574.0,2.0,15967.1,1442.86,0.0904,0.152
HABT11,Títulos e Val Mob,95.74,0.09210000000000002,0.132,96.0,778058000.0,1574290.0,0.0,0.0,0.0,0.0,0.0
HBCR11,Outros,111.27,0.0941,0.0528,108.0,124529000.0,795913.0,4.0,7623.32,65456.0,0.0859,0.0
HBRH11,Híbrido,94.5,0.0866,0.0757,84.0,261973000.0,70327.0,5.0,8679.0,83875.0,0.0966,0.028300000000000002
HBTT11,Títulos e Val Mob,1055.0,0.0653,0.0,119.0,190126000.0,0.0,0.0,0.0,0.0,0.0,0.0
HCHG11,Outros,80.2,0.0662,0.1377,82.0,96240000.0,29786.0,0.0,0.0,0.0,0.0,0.0
HCRI11,Hospital,273.97,0.0753,0.10439999999999999,89.0,54794000.0,39991.0,1.0,9932.17,1188.32,0.11960000000000001,0.0
HCTR11,Títulos e Val Mob,58.12,0.1344,0.18989999999999999,53.0,1283530000.0,3225860.0,0.0,0.0,0.0,0.0,0.0
HDEL11,Logística,106.09,0.0038,0.035699999999999996,135.0,40099900.0,0.0,0.0,0.0,0.0,0.0,0.0
HFOF11,Títulos e Val Mob,79.37,0.096,0.0892,96.0,1827650000.0,2138120.0,0.0,0.0,0.0,0.0,0.0
HGAG11,Outros,28.49,-0.0182,0.1177,122.0,7072700.0,18765.0,0.0,0.0,0.0,0.0,0.0
HGBS11,Shoppings,222.9,0.0741,0.07139999999999999,100.0,2229000000.0,1886300.0,12.0,4363.92,32672.0,0.07490000000000001,0.0683
HGCR11,Títulos e Val Mob,104.67,0.12269999999999999,0.1276,101.0,1613810000.0,4174590.0,0.0,0.0,0.0,0.0,0.0
HGFF11,Títulos e Val Mob,87.71,0.0924,0.08410000000000001,94.0,251166000.0,1056530.0,0.0,0.0,0.0,0.0,0.0
HGIC11,Títulos e Val Mob,106.0,0.0559,0.10890000000000001,91.0,49046900.0,539148.0,0.0,0.0,0.0,0.0,0.0
HGJH11,Lajes Corporativas,191.29,0.0925,0.0,64.0,335342000.0,0.0,2.0,26496.2,2683.23,0.1013,0.0
HGLG11,Logística,162.38,0.07,0.08529999999999999,106.0,3808890000.0,9652650.0,19.0,3399.65,23202.0,0.0682,0.13699999999999998
HGPO11,Lajes Corporativas,280.01,0.0632,0.0655,94.0,490874000.0,671646.0,2.0,38785.0,2683.23,0.0692,0.0
HGRE11,Lajes Corporativas,141.7,0.048799999999999996,0.0696,91.0,1674580000.0,2577120.0,19.0,7672.74,52349.0,0.0682,0.2958
HGRU11,Híbrido,129.5,0.0736,0.0859,105.0,2383640000.0,3763350.0,71.0,4487.45,38327.0,0.08539999999999999,0.011000000000000001
HLOG11,Logística,94.55,0.0904,0.0787,82.0,401838000.0,99285.0,5.0,2003.88,20408.0,0.1018,0.0226
HMOC11,Shoppings,226.95,0.0217,0.0,95.0,86698800.0,0.0,0.0,0.0,0.0,0.0327,0.0
HOFC11,Lajes Corporativas,24.25,0.1429,0.0946,27.0,91640800.0,102349.0,4.0,2100.17,49640.0,0.2364,0.3307
HOSI11,Híbrido,69.85,0.0986,0.1041,76.0,40055500.0,8450.0,0.0,0.0,0.0,0.0,0.0
HPDP11,Shoppings,81.99,0.0759,0.0708,92.0,238494000.0,7980.0,1.0,1888.55,15370.0,0.0814,0.0449
HRDF11,Híbrido,5.47,0.0274,0.0,89.0,8300320.0,2564.0,0.0,0.0,0.0,0.0,0.0
HREC11,Títulos e Val Mob,83.01,0.13470000000000001,0.1222,89.0,428063000.0,91732.0,0.0,0.0,0.0,0.0,0.0
HSAF11,Títulos e Val Mob,87.56,0.11460000000000001,0.1213,94.0,221208000.0,452985.0,0.0,0.0,0.0,0.0,0.0
HSLG11,Logística,94.99,0.0746,0.0848,91.0,1202580000.0,1013520.0,5.0,2731.64,22516.0,0.0824,0.0
HSML11,Shoppings,91.45,0.0968,0.0877,96.0,1443140000.0,2829510.0,7.0,9660.36,78196.0,0.0809,0.0528
HSRE11,Híbrido,102.56,0.071,0.0708,110.0,912653000.0,1320510.0,27.0,8520.12,70042.0,0.08220000000000001,0.0
HTMX11,Hotel,125.8,0.0942,0.0951,91.0,189245000.0,536814.0,23.0,3425.78,24531.0,0.0716,0.0
HUCG11,Hospital,87.6,0.0803,0.0654,85.0,98287200.0,2607.0,2.0,2035.02,0.0,0.0,0.0
HUSC11,Outros,104.95,0.1015,0.0965,72.0,86049200.0,10504.0,1.0,1148.8,14166.0,0.1233,0.0
HUSI11,Hospital,1136.8,0.0653,0.0815,103.0,132280000.0,1668.0,1.0,6638.86,44590.0,0.0672,0.0
IAGR11,Títulos e Val Mob,102.0,0.1219,0.0818,104.0,27050400.0,40780.0,0.0,0.0,0.0,0.0,0.0
IBCR11,Títulos e Val Mob,77.4,0.1155,0.1506,80.0,74181900.0,126872.0,0.0,0.0,0.0,0.0,0.0
IBFF11,Títulos e Val Mob,66.4,0.0828,0.0070999999999999995,93.0,44267600.0,0.0,0.0,0.0,0.0,0.0,0.0
IDFI11,Híbrido,38.89,0.3317,0.7302,97.0,80032700.0,167684.0,1.0,0.0,0.0,0.0,0.0
IDGR11,Híbrido,25.0,0.5427000000000001,1.6719,109.0,22084000.0,93.0,1.0,0.0,0.0,0.0,0.0
IFID11,Títulos e Val Mob,80.06,0.2027,0.0,102.0,59897000.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIE11,Títulos e Val Mob,71.98,0.1435,0.0,83.0,64817600.0,0.0,0.0,0.0,0.0,0.0,0.0
IRDM11,Títulos e Val Mob,87.8,0.1241,0.13269999999999998,98.0,3198890000.0,5065920.0,0.0,0.0,0.0,0.0,0.0
IRIM11,Híbrido,94.0,0.122,0.1376,98.0,180480000.0,117430.0,0.0,0.0,0.0,0.0,0.0
ITIP11,Títulos e Val Mob,77.48,0.2095,0.12119999999999999,99.0,57966700.0,104034.0,0.0,0.0,0.0,0.0,0.0
ITIT11,Títulos e Val Mob,76.76,0.13449999999999998,0.08650000000000001,89.0,69121900.0,103115.0,0.0,0.0,0.0,0.0,0.0
JASC11,Outros,100.0,0.024900000000000002,0.049800000000000004,97.0,271638000.0,54072.0,13.0,2790.84,3294.0,0.0118,0.0
JBFO11,Títulos e Val Mob,92.01,0.0765,0.07339999999999999,104.0,117687000.0,0.0,0.0,0.0,0.0,0.0,0.0
